THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
11707,AUSTRALIA,RAAF,1970-11-23,1168602,SEADAB,B-57,PHAN RANG,12.446944,109.260833,CONFIRM ENEMY LOC,0,1440.0,,,0,B57G,B57,,,MP    72,25,5.0,CLOSE AIR SUPPORT,6101,2,,D,2RAF,,,SOUTH VIETNAM,,122649N1091539E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    72,BQ,27657001,KINETIC,-1,-1,,,RNO WEATHER,1440.0,0
11751,AUSTRALIA,RAAF,1971-01-11,1168646,SEADAB,B-57,PHAN RANG,17.114722,107.718055,,6,1630.0,,,0,B57,B57,,,MP    81,23,5.0,CLOSE AIR SUPPORT,6117,1,,D,2RAF,,,SOUTH VIETNAM,,170653N1074305E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,,27657045,KINETIC,-1,-1,,,,1630.0,49200
12123,AUSTRALIA,RAAF,1970-09-27,1169018,SEADAB,A-4,TAN SON NHUT,,,,135,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7443,5,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27657417,NONKINETIC,-1,-1,,,,800.0,0
12129,AUSTRALIA,RAAF,1970-07-26,1169024,SEADAB,B-57,PHAN RANG,12.000833,107.075,LANDING ZONE PREP,6,1525.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    61,12,5.0,CLOSE AIR SUPPORT,5237,1,,D,2RAF,,,SOUTH VIETNAM,,120003N1070430E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YT,27657423,KINETIC,-1,-1,,,TARGET,1525.0,49200
12498,AUSTRALIA,RAAF,1971-05-13,1191110,SEADAB,B-57,PHAN RANG,16.418055,107.202777,,0,210.0,,,0,B57,B57,,,MP    41,18,5.0,CLOSE AIR SUPPORT,6107,1,,D,2RAF,,,SOUTH VIETNAM,,162505N1071210E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,VC,27679509,KINETIC,-1,-1,,,SECONDARY FIRE,210.0,0
12631,AUSTRALIA,RAAF,1970-03-18,1191243,SEADAB,B-57,PHAN RANG,10.636388,107.141944,SUSP ENEMY LOC,6,1412.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    61,15,5.0,CLOSE AIR SUPPORT,5249,1,,D,2RAF,,,SOUTH VIETNAM,,103811N1070831E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YS,27679642,KINETIC,-1,-1,,,TARGET,1412.0,49200
12682,AUSTRALIA,RAAF,1971-02-24,1191294,SEADAB,B-57,PHAN RANG,16.229444,107.257777,,6,1220.0,,,0,B57,B57,,,MP    21,28,5.0,CLOSE AIR SUPPORT,6145,1,,D,2RAF,,,SOUTH VIETNAM,,161346N1071528E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,27679693,KINETIC,-1,-1,,,,1220.0,49200
12729,AUSTRALIA,RAAF,1971-04-01,1191341,SEADAB,B-57,PHAN RANG,16.285,107.382777,,6,1303.0,,,0,B57,B57,,,MAGPIE,15,5.0,CLOSE AIR SUPPORT,6171,1,,N,2RAF,,,SOUTH VIETNAM,,161706N1072258E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,VC,27679740,KINETIC,-1,-1,,,,1303.0,49200
12806,AUSTRALIA,RAAF,1970-06-25,1191418,SEADAB,B-57,PHAN RANG,10.165555,106.466111,,0,1020.0,,,0,B57,B57,,,MP    41,14,5.0,CLOSE AIR SUPPORT,5012,1,,D,2RAF,,,SOUTH VIETNAM,,100956N1062758E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,XS,27679817,KINETIC,-1,-1,,,,1020.0,0
12953,AUSTRALIA,RAAF,1970-04-18,1191565,SEADAB,B-57,PHAN RANG,10.473888,107.362777,,6,1541.0,,,0,B57,B57,,,MP    71,20,5.0,CLOSE AIR SUPPORT,5200,1,,D,2RAF,,,SOUTH VIETNAM,,102826N1072146E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,YS,27679964,KINETIC,-1,-1,,,,1541.0,49200
12981,AUSTRALIA,RAAF,1970-11-03,1191593,SEADAB,B-57,PHAN RANG,11.726388,107.390277,,6,1437.0,,,0,B57,B57,,,MP    61,14,5.0,CLOSE AIR SUPPORT,6101,1,,D,2RAF,,,SOUTH VIETNAM,,114335N1072325E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YT,27679992,KINETIC,-1,-1,,,,1437.0,49200
13265,AUSTRALIA,RAAF,1970-07-27,1191877,SEADAB,B-57,PHAN RANG,10.190833,106.052777,,0,850.0,,,0,B57,B57,,,MP    11,15,5.0,CLOSE AIR SUPPORT,5008,1,,D,2RAF,,,SOUTH VIETNAM,,101127N1060310E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,27680276,KINETIC,-1,-1,,,,850.0,0
13486,AUSTRALIA,RAAF,1971-03-15,1192098,SEADAB,B-57,PHAN RANG,16.215277,107.702777,,3,1840.0,,,0,B57,B57,,,MAGPIE,18,5.0,CLOSE AIR SUPPORT,6116,1,,N,2RAF,,,SOUTH VIETNAM,,161255N1074210E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,BU,27680497,KINETIC,-1,-1,,,,1840.0,24600
13513,AUSTRALIA,RAAF,1971-05-26,1192125,SEADAB,B-57,PHAN RANG,16.811388,107.318055,,6,114.0,,,0,B57,B57,,,MP    21,17,5.0,CLOSE AIR SUPPORT,6108,1,,D,2RAF,,,SOUTH VIETNAM,,164841N1071905E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,27680524,KINETIC,-1,-1,,,,114.0,49200
13795,AUSTRALIA,RAAF,1970-09-07,1192407,SEADAB,B-57,PHAN RANG,12.099722,107.279722,LANDING ZONE PREP,0,1553.0,,,0,B57,B57,,,MP    91,13,5.0,CLOSE AIR SUPPORT,6104,1,,D,2RAF,,,SOUTH VIETNAM,,120559N1071647E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,YT,27680806,KINETIC,-1,-1,,,NODAMAGE MISS,1553.0,0
13960,AUSTRALIA,RAAF,1970-06-07,1192572,SEADAB,B-57,PHAN RANG,10.160277,106.446944,,0,918.0,,,0,B57,B57,,,MP    21,18,5.0,CLOSE AIR SUPPORT,5012,1,,D,2RAF,,,SOUTH VIETNAM,,100937N1062649E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,XS,27680971,KINETIC,-1,-1,,,,918.0,0
14151,AUSTRALIA,RAAF,1970-01-16,1213532,SEADAB,B-57,PHAN RANG,11.130277,107.340555,,8,1444.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MGP61,20,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,110749N1072026E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP61,YT,27701931,KINETIC,-1,-1,,,NODAMAGE MISS,1444.0,65600
14303,AUSTRALIA,RAAF,1970-09-19,1213684,SEADAB,B-57,PHAN RANG,11.564722,106.186944,LANDING ZONE PREP,0,1324.0,,,0,B57,B57,,,MP    51,16,5.0,CLOSE AIR SUPPORT,6190,1,,D,2RAF,,,SOUTH VIETNAM,,113353N1061113E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,XT,27702083,KINETIC,-1,-1,,,NODAMAGE MISS,1324.0,0
14743,AUSTRALIA,RAAF,1970-12-30,1214124,SEADAB,B-57,PHAN RANG,9.555555,104.918055,PRE-STRIKE,0,643.0,,,0,B57,B57,,,MP    21,15,5.0,CLOSE AIR SUPPORT,6108,1,,N,2RAF,,,SOUTH VIETNAM,,093320N1045505E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VR,27702523,KINETIC,-1,-1,,,RNO NONVISUAL,643.0,0
14825,AUSTRALIA,RAAF,1970-03-02,1214206,SEADAB,B-57,PHAN RANG,13.681666,109.118055,,6,903.0,,,0,B57,B57,,,MP11,19,5.0,CLOSE AIR SUPPORT,5001,1,,D,2RAF,,,SOUTH VIETNAM,,134054N1090705E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP11,BR,27702605,KINETIC,-1,-1,,,,903.0,49200
14826,AUSTRALIA,RAAF,1970-06-09,1214207,SEADAB,B-57,PHAN RANG,10.214722,104.602777,BASE CAMP AREA,6,921.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    21,17,5.0,CLOSE AIR SUPPORT,5000,1,,D,2RAF,,,SOUTH VIETNAM,,101253N1043610E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VS,27702606,KINETIC,-1,-1,,,TARGET,921.0,49200
14943,AUSTRALIA,RAAF,1970-04-24,1214324,SEADAB,B-57,PHAN RANG,10.415,106.028055,,0,900.0,,,0,B57,B57,,,MP    11,17,5.0,CLOSE AIR SUPPORT,5000,1,,D,2RAF,,,SOUTH VIETNAM,,102454N1060141E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,27702723,KINETIC,-1,-1,,,,900.0,0
14996,AUSTRALIA,RAAF,1971-04-19,1214377,SEADAB,B-57,PHAN RANG,16.271944,107.419166,,6,318.0,,,0,B57,B57,,,MAGPIE,18,5.0,CLOSE AIR SUPPORT,6107,1,,D,2RAF,,,SOUTH VIETNAM,,161619N1072509E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,VC,27702776,KINETIC,-1,-1,,,,318.0,49200
15250,AUSTRALIA,RAAF,1971-02-21,1214631,SEADAB,B-57,PHAN RANG,16.876388000000002,106.699444,,0,1655.0,,,0,B57,B57,,,MP    91,27,5.0,CLOSE AIR SUPPORT,6116,1,,D,2RAF,,,SOUTH VIETNAM,,165235N1064158E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,XC,27703030,KINETIC,-1,-1,,,,1655.0,0
15294,AUSTRALIA,RAAF,1970-02-01,1214675,SEADAB,B-57,PHAN RANG,9.385555,105.14861100000002,,0,812.0,,,0,B57,B57,,,MGP11,17,5.0,CLOSE AIR SUPPORT,5000,1,,D,2RAF,,,SOUTH VIETNAM,,092308N1050855E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP11,WT,27703074,KINETIC,-1,-1,,,DESTROYED,812.0,0
15529,AUSTRALIA,RAAF,1970-01-12,1214910,SEADAB,B-57,PHAN RANG,10.419722,107.2575,TUNNELS,6,1600.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MGP61,18,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,102511N1071527E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP61,YS,27703309,KINETIC,-1,-1,,,DAMAGED,1600.0,49200
15761,AUSTRALIA,RAAF,1971-12-18,1215142,SEADAB,A-4,TAN SON NHUT,,,,111,800.0,PASSENGERS,,0,A4,A4,,,,51,46.0,COMBT TROOP CARRYING,0942,7,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27703541,NONKINETIC,-1,-1,,,,800.0,0
15974,AUSTRALIA,RAAF,1970-06-16,1215355,SEADAB,B-57,PHAN RANG,9.662222,105.159444,TRENCH,0,848.0,,,0,B57,B57,,,MP    11,19,5.0,CLOSE AIR SUPPORT,5009,1,,D,2RAF,,,SOUTH VIETNAM,,093944N1050934E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,WT,27703754,KINETIC,-1,-1,,,DAMAGED,848.0,0
16012,AUSTRALIA,RAAF,1970-04-12,1215393,SEADAB,B-57,PHAN RANG,,,,0,1400.0,,,0,B57,B57,,,MP    90,0,74.0,EXTRACTION (GPES),6470,1,,D,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    90,,27703792,NONKINETIC,-1,-1,,,,1400.0,0
16359,AUSTRALIA,RAAF,1970-01-08,1215740,SEADAB,B-57,PHAN RANG,10.696666,107.538055,,6,940.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MGP51,18,3.0,AIR INTERDICTION,5226,1,,D,2RAF,,,SOUTH VIETNAM,,104148N1073217E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP51,YS,27704139,KINETIC,-1,-1,,,DAMAGED,940.0,49200
16398,AUSTRALIA,RAAF,1970-03-13,1215779,SEADAB,B-57,PHAN RANG,9.9825,106.336666,,0,1046.0,,,0,B57,B57,,,MP41,15,5.0,CLOSE AIR SUPPORT,5024,1,,D,2RAF,,,SOUTH VIETNAM,,095857N1062012E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP41,XS,27704178,KINETIC,-1,-1,,,DESTROYED,1046.0,0
16982,AUSTRALIA,RAAF,1970-06-20,1216363,SEADAB,B-57,PHAN RANG,11.755,103.164444,,0,935.0,,,0,B57,B57,,,MP,23,5.0,CLOSE AIR SUPPORT,5419,1,,D,2RAF,,,SOUTH VIETNAM,,114518N1030952E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP,TT,27704762,KINETIC,-1,-1,,,,935.0,0
17203,AUSTRALIA,RAAF,1970-01-27,1216584,SEADAB,B-57,PHAN RANG,10.985,107.077777,PERSONNEL\ANY,6,1515.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MGP61,23,5.0,CLOSE AIR SUPPORT,5231,1,,D,2RAF,,,SOUTH VIETNAM,,105906N1070440E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP61,YS,27704983,KINETIC,-1,-1,,,NODAMAGE MISS,1515.0,49200
17245,AUSTRALIA,RAAF,1970-10-30,1216626,SEADAB,B-57,PHAN RANG,11.309444,107.180833,SUSP ENEMY LOC,0,1700.0,,,0,B57,B57,,,MP    61,12,5.0,CLOSE AIR SUPPORT,6113,1,,D,2RAF,,,SOUTH VIETNAM,,111834N1071051E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YT,27705025,KINETIC,-1,-1,,,RNO WEATHER,1700.0,0
17254,AUSTRALIA,RAAF,1970-08-04,1216635,SEADAB,B-57,PHAN RANG,9.621388,105.468611,,0,831.0,,,0,B57,B57,,,MP    71,20,5.0,CLOSE AIR SUPPORT,6356,1,,D,2RAF,,,SOUTH VIETNAM,,093717N1052807E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,WT,27705034,KINETIC,-1,-1,,,DAMAGED,831.0,0
17466,AUSTRALIA,RAAF,1970-10-18,1216847,SEADAB,B-57,PHAN RANG,10.198888,106.308333,,6,836.0,,,0,B57,B57,,,MP    21,15,5.0,CLOSE AIR SUPPORT,6195,1,,D,2RAF,,,SOUTH VIETNAM,,101156N1061830E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,XS,27705246,KINETIC,-1,-1,,,,836.0,49200
17570,AUSTRALIA,RAAF,1970-07-13,1216951,SEADAB,B-57,PHAN RANG,9.384722,105.010833,TRENCH,0,843.0,,,0,B57,B57,,,MP    11,19,5.0,CLOSE AIR SUPPORT,5008,1,,D,2RAF,,,SOUTH VIETNAM,,092305N1050039E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,WT,27705350,KINETIC,-1,-1,,,DESTROYED,843.0,0
17722,AUSTRALIA,RAAF,1970-05-15,1217103,SEADAB,B-57,PHAN RANG,9.010833,105.336666,,0,950.0,,,0,B57,B57,,,MP    41,20,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,090039N1052012E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,WT,27705502,KINETIC,-1,-1,,,DESTROYED,950.0,0
17789,AUSTRALIA,RAAF,1970-05-10,1217170,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,4,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27705569,NONKINETIC,-1,-1,,,,800.0,0
18047,AUSTRALIA,RAAF,1970-10-08,1217428,SEADAB,B-57,PHAN RANG,10.443333,106.005,FOX HOLES,0,925.0,,,0,B57,B57,,,MP    51,17,5.0,CLOSE AIR SUPPORT,6199,1,,D,2RAF,,,SOUTH VIETNAM,,102636N1060018E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,XS,27705827,KINETIC,-1,-1,,,DESTROYED,925.0,0
18060,AUSTRALIA,RAAF,1970-07-16,1217441,SEADAB,B-57,PHAN RANG,9.986388,106.008333,,0,1515.0,,,0,B57,B57,,,MP    91,13,5.0,CLOSE AIR SUPPORT,5041,1,,D,2RAF,,,SOUTH VIETNAM,,095911N1060030E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,XS,27705840,KINETIC,-1,-1,,,,1515.0,0
18375,AUSTRALIA,RAAF,1971-01-18,1235950,SEADAB,B-57,PHAN RANG,14.8425,108.470277,,6,1050.0,,,0,B57,B57,,,MP,22,5.0,CLOSE AIR SUPPORT,6122,1,,D,2RAF,,,SOUTH VIETNAM,,145033N1082813E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP,ZB,27724349,KINETIC,-1,-1,,,,1050.0,49200
18593,AUSTRALIA,RAAF,1970-07-26,1236168,SEADAB,B-57,PHAN RANG,9.493888,105.337222,,0,940.0,,,0,B57,B57,,,MP    31,15,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,092938N1052014E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,WT,27724567,KINETIC,-1,-1,,,,940.0,0
18618,AUSTRALIA,RAAF,1970-12-28,1236193,SEADAB,B-57,PHAN RANG,16.603054999999998,106.9275,,6,1402.0,,,0,B57,B57,,,MP    71,18,5.0,CLOSE AIR SUPPORT,6116,1,,D,2RAF,,,SOUTH VIETNAM,,163611N1065539E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,VC,27724592,KINETIC,-1,-1,,,,1402.0,49200
18930,AUSTRALIA,RAAF,1971-02-10,1236505,SEADAB,B-57,PHAN RANG,16.305555,107.061666,,6,800.0,,,0,B57,B57,,,MP    11,15,5.0,CLOSE AIR SUPPORT,6001,1,,D,2RAF,,,SOUTH VIETNAM,,161820N1070342E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,VC,27724904,KINETIC,-1,-1,,,,800.0,49200
19029,AUSTRALIA,RAAF,1970-12-27,1236604,SEADAB,B-57,PHAN RANG,11.548888,107.205555,LANDING ZONE CONST,0,915.0,,,0,B57,B57,,,MP    11,14,5.0,CLOSE AIR SUPPORT,6123,1,,D,2RAF,,,SOUTH VIETNAM,,113256N1071220E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,YT,27725003,KINETIC,-1,-1,,,RNO ****,915.0,0
19140,AUSTRALIA,RAAF,1970-12-26,1236715,SEADAB,B-57,PHAN RANG,16.201666,107.692222,,0,40.0,,,0,B57,B57,,,MP    61,20,5.0,CLOSE AIR SUPPORT,6111,1,,N,2RAF,,,SOUTH VIETNAM,,161206N1074132E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,BU,27725114,KINETIC,-1,-1,,,,40.0,0
19170,AUSTRALIA,RAAF,1970-11-16,1236745,SEADAB,B-57,PHAN RANG,12.306388,108.8225,,6,1254.0,,,0,B57,B57,,,MP    41,23,5.0,CLOSE AIR SUPPORT,6108,1,,D,2RAF,,,SOUTH VIETNAM,,121823N1084921E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,BQ,27725144,KINETIC,-1,-1,,,,1254.0,49200
19312,AUSTRALIA,RAAF,1970-03-22,1236887,SEADAB,B-57,PHAN RANG,10.213055,105.830833,,0,920.0,,,0,B57,B57,,,MP    11,14,5.0,CLOSE AIR SUPPORT,5001,1,,D,2RAF,,,SOUTH VIETNAM,,101247N1054951E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,WS,27725286,KINETIC,-1,-1,,,,920.0,0
19370,AUSTRALIA,RAAF,1970-08-02,1236945,SEADAB,B-57,PHAN RANG,10.574722,105.8675,,0,915.0,,,0,B57,B57,,,MP    71,17,5.0,CLOSE AIR SUPPORT,6354,1,,D,2RAF,,,SOUTH VIETNAM,,103429N1055203E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,WS,27725344,KINETIC,-1,-1,,,DAMAGED,915.0,0
19396,AUSTRALIA,RAAF,1970-08-21,1236971,SEADAB,B-57,PHAN RANG,9.553055,104.966388,,0,1126.0,,,0,B57,B57,,,MP    71,18,5.0,CLOSE AIR SUPPORT,6355,1,,D,2RAF,,,SOUTH VIETNAM,,093311N1045759E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,VR,27725370,KINETIC,-1,-1,,,DESTROYED,1126.0,0
19407,AUSTRALIA,RAAF,1970-01-04,1236982,SEADAB,B-57,PHAN RANG,10.436944,107.2475,,2,1015.0,,,0,B57,B57,,,MGP51,17,5.0,CLOSE AIR SUPPORT,5226,1,,D,2RAF,,,SOUTH VIETNAM,,102613N1071451E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP51,YS,27725381,KINETIC,-1,-1,,,,1015.0,16400
19412,AUSTRALIA,RAAF,1971-04-04,1236987,SEADAB,B-57,PHAN RANG,15.9,107.97,CAVES,0,418.0,,,0,B57,B57,,,MP    41,23,5.0,CLOSE AIR SUPPORT,6106,1,,D,2RAF,,,SOUTH VIETNAM,,155400N1075812E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,BU,27725386,KINETIC,-1,-1,,,DESTROYED,418.0,0
19659,AUSTRALIA,RAAF,1970-08-04,1237234,SEADAB,A-4,TAN SON NHUT,,,,371,800.0,PASSENGERS,,0,A4,A4,,,,201,46.0,COMBT TROOP CARRYING,7457,27,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27725633,NONKINETIC,-1,-1,,,,800.0,0
20003,AUSTRALIA,RAAF,1971-08-16,1237578,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,26,97.0,OTHER,,5,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27725977,NONKINETIC,-1,-1,,,,800.0,0
20009,AUSTRALIA,RAAF,1970-05-18,1237584,SEADAB,A-4,TAN SON NHUT,,,,440,800.0,PASSENGERS,,0,A4,A4,,,,165,46.0,COMBT TROOP CARRYING,7200,24,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27725983,NONKINETIC,-1,-1,,,,800.0,0
20041,AUSTRALIA,RAAF,1970-08-03,1237616,SEADAB,B-57,PHAN RANG,10.117777,106.463333,,6,850.0,,,0,B57,B57,,,MP    11,15,5.0,CLOSE AIR SUPPORT,6305,1,,D,2RAF,,,SOUTH VIETNAM,,100704N1062748E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,27726015,KINETIC,-1,-1,,,,850.0,49200
20130,AUSTRALIA,RAAF,1970-06-27,1237705,SEADAB,B-57,PHAN RANG,,,,0,0.0,,,0,B57,B57,,,MP    31,0,,,5916,1,,,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    31,,27726104,NONKINETIC,-1,-1,,,,0.0,0
20260,AUSTRALIA,RAAF,1970-03-03,1237835,SEADAB,B-57,PHAN RANG,10.835833,107.422222,BASE CAMP AREA,6,1444.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP81,18,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,105009N1072520E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP81,YS,27726234,KINETIC,-1,-1,,,TARGET,1444.0,49200
20354,AUSTRALIA,RAAF,1970-06-19,1237929,SEADAB,B-57,PHAN RANG,10.335277,106.081666,,6,1015.0,,,0,B57,B57,,,MP    41,16,5.0,CLOSE AIR SUPPORT,5012,1,,D,2RAF,,,SOUTH VIETNAM,,102007N1060454E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,XS,27726328,KINETIC,-1,-1,,,,1015.0,49200
20514,AUSTRALIA,RAAF,1970-05-15,1238089,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,5,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27726488,NONKINETIC,-1,-1,,,,800.0,0
20518,AUSTRALIA,RAAF,1970-07-08,1238093,SEADAB,B-57,PHAN RANG,11.958333,106.701111,,0,1640.0,,,0,B57,B57,,,MP    51,19,5.0,CLOSE AIR SUPPORT,5215,1,,D,2RAF,,,SOUTH VIETNAM,,115730N1064204E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,XT,27726492,KINETIC,-1,-1,,,,1640.0,0
20760,AUSTRALIA,RAAF,1970-01-02,1238335,SEADAB,B-57,PHAN RANG,9.565555,104.891666,,4,850.0,MK10 GP BOMB (100),,100,B57,B57,,,MGP21,19,3.0,AIR INTERDICTION,5002,1,,D,2RAF,,,SOUTH VIETNAM,,093356N1045330E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP21,VR,27726734,KINETIC,-1,-1,,,DAMAGED,850.0,4800
20895,AUSTRALIA,RAAF,1970-09-28,1238470,SEADAB,B-57,PHAN RANG,14.628333,108.935,,6,1320.0,,,0,B57,B57,,,MP    61,16,5.0,CLOSE AIR SUPPORT,6147,1,,D,2RAF,,,SOUTH VIETNAM,,143742N1085606E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,BS,27726869,KINETIC,-1,-1,,,,1320.0,49200
