,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
2293910,2294960,UNITED STATES OF AMERICA,USAF,1967-12-04,1825137,CACTA6669,F-100,PHAN RANG,11.99400774,106.763445,BUILDINGS,0,837.0,LAU-3A/AERO7,,342,F100D,F100,,,,30,5.0,CLOSE AIR SUPPORT,JL007,2,IN COUNTRY - VS,D,JAJKJ0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXU923264,##ABC111222,0509N,MISSION: VS12-3295 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,24801402,KINETIC,2,0,,,,850.0,-1
4653571,4658105,UNITED STATES OF AMERICA,USAF,1971-05-03,572264,SEADAB,F-4,DANANG,16.645554999999998,105.593611,,12,104.0,,,0,F4,F4,,,GUNFTR32,23,1.0,STRIKE,7013,2,,D,366TFW,,,LAOS,,163844N1053537E,DDMMSSN DDDMMSSE,,UNIT: 366TFW - CALLSIGN: GUNFTR32,WC,27060663,KINETIC,-1,-1,,,,104.0,63720
527347,528388,UNITED STATES OF AMERICA,USAF,1970-04-03,610987,CACTA6570,RF-4,UDORN AB,16.8,106.267,AREA\DEPOT,0,0.0,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS003,1,YANKEE TEIM - FALC/N,D,JBFDQ0,SCATTERED,,LAOS,,16800N106267E,DD.DDDN DDD.DDDE,,MISSION: YT3353 - CONTROL_TYPE:  - RTCOR: ST/E,XC,26427572,NONKINETIC,0,0,,,,0.0,-1
1286035,1287143,UNITED STATES OF AMERICA,USAF,1967-03-07,3175052,CACTA6669,F-100,PHAN RANG,11.45647847,105.8818239,TROOPS,15,1030.0,M-39,,50,F100D,F100,,,,33,05,CLOSE AIR SUPPORT,JL019,2,IN COUNTRY - VS,E,JAJKK0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWT965665,##ABC111222,9997HL,MISSION: VS3&1763 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WT,25650718,KINETIC,0,1,,,,1050.0,-1
1117291,1118399,UNITED STATES OF AMERICA,USAF,1969-07-04,3587185,CACTA6669,A-1,NAKHON PHANOM,19.64,103.535,AREA\DEPOT,0,2315.0,LAU-59,,126,A1J,A1,,,,60,1.0,STRIKE,JJ013,2,BARREL ROLL - FIREFLY,N,JBC3H0,OVERCAST,NONE,LAOS,,19640N103535E,DD.DDDN DDD.DDDE,0506HM,MISSION: BR04&185 - CONTROL_TYPE: NONE - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,25852140,KINETIC,0,200,,,,2320.0,-1
2187315,2188377,UNITED STATES OF AMERICA,USAF,1968-12-11,1682005,CACTA6669,F-4,UDORN AB,16.65,106.183,TRUCK PARK\STOP,58,0.0,500LB GP MK-82,,500,F4D,F4,,,,74,1.0,STRIKE,JS002,4,STEEL TIGER - RUSTIC,D,JAMOG0,CLEAR,PREBRIEFED TGT,LAOS,,16650N106183E,DD.DDDN DDD.DDDE,9,MISSION: SL1494 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XC,24691399,KINETIC,0,0,,,,0.0,-1
858392,859500,UNITED STATES OF AMERICA,USAF,1966-04-09,3851279,CACTA6669,AC-47,DANANG,15.933333,106.75,MOTOR VEHICLE,0,1845.0,,,0,AC47,AC47,,,,60,4.0,ARMED RECCE,J0138,1,STEEL TIGER,N,JALDAA,SCATTERED,ABN FWD AIR CNTL (CRICKET),LAOS,,155600N1064500E,DDMMSSN DDDMMSSE,0453H,MISSION: SL - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: UNKNOWN,VC,25968793,KINETIC,0,25,,,,1855.0,-1
1198577,1199685,UNITED STATES OF AMERICA,USN,1966-06-03,3009176,CACTA6669,A-1,INTREPID,11.15499937,107.30472,AREA\DEPOT,209,330.0,2.75IN HE RKT,,18,A1,A1,,,,150,06,DIRECT AIR SUPPORT,I0066,3,IN COUNTRY,D,N09940,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48PYT520340,##ABC111222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,25562137,KINETIC,19,0,,,,400.0,-1
2290312,2291362,UNITED STATES OF AMERICA,USAF,1968-02-01,1816099,CACTA6669,A-1,PLEIKU,14.666666,107.35,TRUCK PARK\STOP,2,350.0,750LB GP M-117,,799,A1E,A1,,,,0,1.0,STRIKE,JM005,2,STEEL TIGER - LAOS,D,JAAGD0,CLEAR,ABN FWD AIR CNTL (TIGER HOUND),LAOS,,144000N1072100E,DDMMSSN DDDMMSSE,0804HM,MISSION: SL - CONTROL_TYPE: ABN FWD AIR CNTL (TIGER HOUND) - RTCOR: RTE AREA G (OUT-OF-COUNTRY MISSIONS),YB,24794543,KINETIC,0,0,,,,405.0,-1
2233560,2234622,UNITED STATES OF AMERICA,USAF,1966-07-24,1741614,CACTA6669,AC-47,BIEN HOA,10.62547919,106.7249304,TROOPS,50,1425.0,7.62MM,,6,AC47,AC47,,,,10,05,CLOSE AIR SUPPORT,JB015,1,IN COUNTRY,N,JALDA0,BROKEN,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48PXS890750,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24737722,KINETIC,0,0,,,,1545.0,-1
189813,190292,UNITED STATES OF AMERICA,USAF,1970-08-06,263318,SEADAB,A-37,BIEN HOA,11.504166,105.988611,DOWNED AIRCRAFT,4,1743.0,BLU27 FIRE BOMB (750),,750,A37,A37,,,HAWK  09,22,5.0,CLOSE AIR SUPPORT,4719,2,,D,3TFW,,,,,113015N1055919E,DDMMSSN DDDMMSSE,,UNIT: 3TFW - CALLSIGN: HAWK  09,XT,26751717,KINETIC,-1,-1,,,DESTROYED,1743.0,34800
4524239,4528454,UNITED STATES OF AMERICA,USAF,1973-07-22,1743669,SEADAB,F-111,TAKHLI,11.466388,104.767222,,4,1340.0,,,0,F111,F111,,,GRANNY,20,4.0,ARMED RECCE,6039,1,,N,474TFW,,,CAMBODIA,,112759N1044602E,DDMMSSN DDDMMSSE,,UNIT: 474TFW - CALLSIGN: GRANNY,VT,28232067,KINETIC,-1,-1,,,,1340.0,78800
2153686,2154748,UNITED STATES OF AMERICA,USN,1968-06-11,1639329,CACTA6669,F-4,WESTPAC 66,18.263888,106.118055,AREA\DEPOT,0,102.0,,,0,F4J,F4,,,,38,11,RES CMBT AIR PATROL,A0001,2,ROLLING THUN,D,N09559,CLEAR,TGT OF OPPORTUNITY,NORTH VIETNAM,,181550N1060705E,DDMMSSN DDDMMSSE,1509N,MISSION: RT57C - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),XF,24657709,KINETIC,0,0,,,,104.0,-1
4098469,4101703,UNITED STATES OF AMERICA,USAF,1970-02-16,584466,SEADAB,AC-119,PHAN RANG,,,,270,430.0,7.62 AMMO,,6,AC119,AC119,,,SHADOW63,53,5.0,CLOSE AIR SUPPORT,6894,1,,N,17SOS,,,,,,,,UNIT: 17SOS - CALLSIGN: SHADOW63,,27072865,KINETIC,-1,-1,,,,430.0,16200
1058559,1059667,UNITED STATES OF AMERICA,USAF,1966-12-28,3461245,CACTA6669,B-57,PHAN RANG,10.7442256,106.4906026,BUILDINGS,22,220.0,50 CAL,,25,B57B,B57,,,,0,5.0,CLOSE AIR SUPPORT,JL027,2,IN COUNTRY - VS,D,JACCLC,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXS633880,##ABC111222,9999HL,MISSION: VS12&5578 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,25793221,KINETIC,0,2,,,,235.0,-1
2544026,2545053,UNITED STATES OF AMERICA,USAF,1967-10-28,1215136,CACTA6669,A-37,BIEN HOA,11.65963074,106.5888621,ANTI-AIRCRAFT,8,1940.0,500LB GP MK-82,,500,A37A,A37,,,,37,3.0,AIR INTERDICTION,JA093,2,IN COUNTRY - SOUTH VIETNAM,N,JAPNU0,UNDERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT735893,##ABC111222,9995HL,MISSION: VS10-9029 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24298339,KINETIC,0,0,,,,1948.0,-1
439410,440451,UNITED STATES OF AMERICA,USAF,1967-07-12,4892468,CACTA6669,F-105,KORAT,21.251111,106.108333,ANTI-AIRCRAFT,0,851.0,,,0,F105D,F105,,,,153,1.0,STRIKE,JI012,1,ROLLING THUN - ROLLING THUND,D,JAMOG0,,PREBRIEFED TGT,NORTH VIETNAM,,211504N1060630E,DDMMSSN DDDMMSSE,9999CL,MISSION: RTFS56-69 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA 6A (OUT-OF-COUNTRY MISSIONS),XH,26339616,KINETIC,0,0,,,,851.0,-1
1037271,1038379,UNITED STATES OF AMERICA,USMC,1967-07-06,3416713,CACTA6669,F-4,CHU LAI,16.90155725,107.3441519,UNKNOWN\UNIDENTIFIED,0,1047.0,,,0,F4B,F4,,,,38,6.0,DIRECT AIR SUPPORT,ME035,2,IN COUNTRY,D,M01115,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QYD500700,##ABC111222,0109N,MISSION: VS0706532 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,25771876,KINETIC,0,520,,,,1204.0,-1
1251063,1252171,UNITED STATES OF AMERICA,USAF,1967-04-04,3108239,CACTA6669,RF-4,TAN SON NHUT,,,AREA\DEPOT,0,150.0,,,0,RF4C,RF4,,,,0,20.0,PHOTO RECCE,JP034,1,IN COUNTRY,D,JAJQI0,UNDERCAST,PREBRIEFED TGT,SOUTH VIETNAM,,AS984417   AS98,DDMMSSN DDDMMSSE,,MISSION: VS3695 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,25615653,NONKINETIC,0,0,,,,152.0,-1
3411527,3413080,UNITED STATES OF AMERICA,USAF,1973-03-14,693403,SEADAB,AC-130,UBON AB,13.666111,106.213333,,18,1105.0,,,0,AC130,AC130,,,SPECTR18,50,4.0,ARMED RECCE,6501,1,,N,8TFW,,,CAMBODIA,,133958N1061248E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: SPECTR18,XA,27181802,KINETIC,-1,-1,,,,1105.0,1080
6003,6023,UNITED STATES OF AMERICA,USAF,1974-03-26,695151,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,484,52.0,TRAINING,1133,24,,D,432TRW,,,THAILAND,,,,,UNIT: 432TRW - CALLSIGN:,,27183550,NONKINETIC,-1,-1,,,,800.0,0
4081623,4084816,UNITED STATES OF AMERICA,USAF,1972-02-12,496243,SEADAB,AC-130,UBON AB,16.586666,106.430555,,90,1909.0,,,0,AC130E,AC130,,,SPECTR11,50,4.0,ARMED RECCE,5219,1,,N,8TFW,,,LAOS,,163512N1062550E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: SPECTR11,XC,26984642,KINETIC,-1,-1,,,,1909.0,0
864478,865586,UNITED STATES OF AMERICA,USAF,1966-03-28,3865664,CACTA6669,F-4,DANANG,18.0,107.0,UNKNOWN\UNIDENTIFIED,0,0.0,,,0,F4,F4,,,,50,35.0,ESCORT/COVER,J0107,2,,D,JAJJQ0,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,18000N107000E,DD.DDDN DDD.DDDE,9999N,MISSION: VN - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,,25974903,NONKINETIC,0,0,,,,0.0,-1
4160314,4163691,UNITED STATES OF AMERICA,USAF,1973-06-25,907766,SEADAB,RF-4,UDORN AB,,,,0,135.0,,,0,RF4,RF4,,,SPEER,23,20.0,PHOTO RECCE,3006,1,,D,432TRW,,,CAMBODIA,,,,,UNIT: 432TRW - CALLSIGN: SPEER,,27396165,NONKINETIC,-1,-1,,,,135.0,0
154761,155158,UNITED STATES OF AMERICA,USAF,1971-01-13,82128,SEADAB,RF-4,UDORN AB,,,,0,420.0,,,0,RF4,RF4,,,FALCON17,22,20.0,PHOTO RECCE,3309,1,,D,432TRW,,,NORTH VIETNAM,,,,,UNIT: 432TRW - CALLSIGN: FALCON17,,26570439,NONKINETIC,-1,-1,,,,420.0,0
3145123,3146233,UNITED STATES OF AMERICA,USAF,1970-04-09,356820,CACTA6570,A-1,NAKHON PHANOM,19.2117985,102.9759022,TROOPS,6,1055.0,100LB FR M-IA2,,100,A1E,A1,,,,54,1,STRIKE,JJ017,2,BARREL ROLL - ZORRO,D,JBK3L0,UNDERCAST,ABN FWD AIR CNTL,LAOS,,48QTG87202550,##ABC11112222,0705HM,MISSION: BR1441 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: BR/W,TG,23779476,KINETIC,0,0,,,,1115.0,-1
2792008,2793024,UNITED STATES OF AMERICA,USMC,1967-01-29,1078169,CACTA6669,A-4,CHU LAI,16.50309103,107.4282576,BUILDINGS,2,500.0,500BLU11/23/32,,500,A4C,A4,,,,26,6.0,DIRECT AIR SUPPORT,ME048,2,IN COUNTRY,N,M01214,OVERCAST,PREBRIEFED TGT,SOUTH VIETNAM,,48QYD595260,##ABC111222,9999,MISSION: VS0129350 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24171303,KINETIC,0,0,,,,510.0,-1
900385,901493,UNITED STATES OF AMERICA,USN,1969-11-18,3952389,CACTA6669,F-4,WESTPAC 64,,,,0,0.0,,,0,F4J,F4,,,,48,12.0,BAS CMBT AIR  PATROL,C0044,2,ROLLING THUN,N,N09097,UNDERCAST,UNKNOWN,,,,,,MISSION: RT57C - CONTROL_TYPE: UNKNOWN - RTCOR:,,26010934,KINETIC,0,0,,,,0.0,-1
4596246,4600635,UNITED STATES OF AMERICA,USAF,1972-01-02,272546,SEADAB,F-4,DANANG,,,,4,357.0,AIM-7D_E_F SPARROW,,500,F4,F4,,,GUNFTR96,40,35.0,ESCORT/COVER,7266,2,,D,366TFW,,,NORTH VIETNAM,,,,,UNIT: 366TFW - CALLSIGN: GUNFTR96,,26760945,NONKINETIC,-1,-1,,,,357.0,17600
4142208,4145541,UNITED STATES OF AMERICA,USAF,1970-03-08,816602,SEADAB,F-100,PHAN RANG,10.6025,107.582222,,4,1212.0,,,0,F100,F100,,,DVL 51,25,5.0,CLOSE AIR SUPPORT,5313,2,,D,35TFW,,,SOUTH VIETNAM,,103609N1073456E,DDMMSSN DDDMMSSE,,UNIT: 35TFW - CALLSIGN: DVL 51,YS,27305001,KINETIC,-1,-1,,,,1212.0,34800
2600664,2601691,UNITED STATES OF AMERICA,USAF,1966-03-11,1278472,CACTA6669,RF-101,TAN SON NHUT,14.41533446,107.5013848,UNKNOWN\UNIDENTIFIED,0,131.0,PHOTO EQUIP,,0,RF101,RF101,,,,0,20.0,PHOTO RECCE,J0007,1,IN COUNTRY,D,JAJQL0,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,,48PYA7095,##ABC1122,9999N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,24355056,NONKINETIC,0,0,,,,150.0,-1
1534711,1535818,UNITED STATES OF AMERICA,USMC,1967-07-22,2948189,CACTA6669,A-4,CHU LAI,16.87912477,106.8924764,UNKNOWN\UNIDENTIFIED,0,1000.0,,,0,A4E,A4,,,,24,6.0,DIRECT AIR SUPPORT,ME041,2,IN COUNTRY,D,M01211,BROKEN,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48QYD019670,##ABC111222,0709,MISSION: VS0722106 - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25528352,KINETIC,0,531,,,,1005.0,-1
1003289,1004397,UNITED STATES OF AMERICA,USN,1967-08-20,3346926,CACTA6669,F-4,WESTPAC 64,19.729166,105.7125,BRIDGE,0,735.0,SPARROW,,402,F4B,F4,,,,34,01,STRIKE,C0021,1,ROLLING THUN - ROLLING THUND,D,N09281,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,194345N1054245E,DDMMSSN DDDMMSSE,0809N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WG,25737805,KINETIC,0,4,,,,735.0,-1
3393591,3395091,UNITED STATES OF AMERICA,USAF,1970-11-06,566669,SEADAB,RF-4,UDORN AB,,,,0,533.0,,,0,RF4,RF4,,,FALCON10,26,20.0,PHOTO RECCE,3344,1,,D,432TRW,,,LAOS,,,,,UNIT: 432TRW - CALLSIGN: FALCON10,,27055068,NONKINETIC,-1,-1,,,,533.0,0
4314636,4318368,UNITED STATES OF AMERICA,USAF,1971-07-07,179954,SEADAB,B-52,U TAPAO,16.496388,106.810277,PERSONNEL\ANY,252,2045.0,MK 82 GP BOMB (500) LD,,500,B52,B52,,,OLIVE,148,61.0,COMBT CARGO AIR  DROP,R234,3,,N,307SW,,,LAOS,,162947N1064837E,DDMMSSN DDDMMSSE,,UNIT: 307SW - CALLSIGN: OLIVE,VC,26668353,NONKINETIC,-1,-1,,,TARGET,2045.0,1338120
2285288,2286340,UNITED STATES OF AMERICA,USAF,1966-03-20,1809416,CACTA6669,RF-4,TAN SON NHUT,11.05551901,107.31308909999998,UNKNOWN\UNIDENTIFIED,0,1115.0,PHOTO EQUIP,,0,RF4,RF4,,,,20,16.0,INFRA-RED RECCE,J0016,1,IN COUNTRY,N,JAJQI0,BROKEN,PREBRIEFED TGT,SOUTH VIETNAM,,48PYT5323,##ABC1122,9999N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,24789513,NONKINETIC,0,0,,,,1130.0,-1
1401425,1402533,UNITED STATES OF AMERICA,USAF,1967-05-14,2715051,CACTA6669,F-105,KORAT,17.327776999999998,106.202777,TRUCK PARK\STOP,0,1030.0,,,0,F105D,F105,,,,37,4.0,ARMED RECCE,JI020,2,ROLLING THUN - ROLLING THUND,E,JAMOG0,CLEAR,,NORTH VIETNAM,,171940N1061210E,DDMMSSN DDDMMSSE,1509N,MISSION: RT56C10 - CONTROL_TYPE:  - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,25394750,KINETIC,0,799,,,,1035.0,-1
4179932,4183354,UNITED STATES OF AMERICA,USAF,1970-09-22,1005409,SEADAB,F-4,DANANG,16.451388,107.19,MORTAR SITE,0,1310.0,,,0,F4,F4,,,GUNFTR03,22,3.0,AIR INTERDICTION,4338,2,,D,366TFW,,,,,162705N1071124E,DDMMSSN DDDMMSSE,,UNIT: 366TFW - CALLSIGN: GUNFTR03,VC,27493808,KINETIC,-1,-1,,,RNO WEATHER,1310.0,0
4273427,4277066,UNITED STATES OF AMERICA,USAF,1972-07-07,1492118,SEADAB,F-4,TAKHLI,17.021666,107.095277,,4,902.0,,,0,F4,F4,,,RALLY,41,3.0,AIR INTERDICTION,6135,2,,D,49TFW,,,SOUTH VIETNAM,,170118N1070543E,DDMMSSN DDDMMSSE,,UNIT: 49TFW - CALLSIGN: RALLY,YE,27980517,KINETIC,-1,-1,,,,902.0,33200
1729634,1730724,UNITED STATES OF AMERICA,USMC,1967-09-19,2642542,CACTA6669,A-4,CHU LAI,16.87658348,106.9703498,TROOPS,0,30.0,MK-11/MK-12,,57,A4E,A4,,,,34,6.0,DIRECT AIR SUPPORT,ME019,2,IN COUNTRY,D,M01223,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,,48QYD10206680,##ABC11112222,1209,MISSION: VS0919075 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25351713,KINETIC,0,2,,,,42.0,-1
1469286,1470394,UNITED STATES OF AMERICA,USAF,1969-01-31,2832205,CACTA6669,F-4,UDORN AB,17.186,106.153,ROAD,0,0.0,MK-24,,25,F4D,F4,,,,36,1.0,STRIKE,JS002,2,STEEL TIGER - ZODIAC,N,JBM2G0,SCATTERED,PREBRIEFED TGT,LAOS,,17186N106153E,DD.DDDN DDD.DDDE,6,MISSION: SL1545 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,25462769,KINETIC,0,2,,,,0.0,-1
2053328,2054405,UNITED STATES OF AMERICA,USMC,1968-10-17,2001201,CACTA6669,EF-10,DANANG,17.233,107.467,RADAR,0,1310.0,,,0,EF10B,EF10,,,,17,14,ELINT,MX028,1,ROLLING THUN - NORTH VIETNAM,N,M01037,CLEAR,,NORTH VIETNAM,,17233N107467E,DD.DDDN DDD.DDDE,,MISSION: RT51C825 - CONTROL_TYPE:  - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24930291,NONKINETIC,0,0,,,,1355.0,-1
679319,680427,UNITED STATES OF AMERICA,USAF,1967-05-14,4383971,CACTA6669,AC-47,BIEN HOA,10.93245222,107.21152,UNKNOWN\UNIDENTIFIED,120,1525.0,7.62MM,,6,AC47D,AC47,,,,0,5.0,CLOSE AIR SUPPORT,JA548,1,IN COUNTRY - SOUTH VIETNAM,N,JALDAF,,GRND FWD AIR CNTL,SOUTH VIETNAM,,48PYT420093,##ABC111222,9999N,MISSION: VS5&3536 - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YS,26176430,KINETIC,0,90,,,,1640.0,-1
357292,358221,UNITED STATES OF AMERICA,USN,1970-02-28,1169590,SEADAB,F-4,TONKIN GULF,16.128888,106.702222,,0,1828.0,,,0,F4,F4,,,,60,1.0,STRIKE,1771,2,,N,77CTF,,,LAOS,,160744N1064208E,DDMMSSN DDDMMSSE,,UNIT: 77CTF - CALLSIGN:,XC,27657989,KINETIC,-1,-1,,,,1828.0,0
448346,449387,UNITED STATES OF AMERICA,USN,1970-03-05,17399,CACTA6570,A-7,WESTPAC 61,16.2347908,107.0470589,ROAD,0,815.0,,,0,A7B,A7,,,,84,1.0,STRIKE,R0014,4,STEEL TIGER,D,N09482,SCATTERED,ABN FWD AIR CNTL,LAOS,,48PYC18809600,##ABC11112222,9994H,MISSION: SL - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: ST/E,VC,26348571,KINETIC,0,0,,,,845.0,-1
1382796,1383904,UNITED STATES OF AMERICA,USMC,1968-03-21,2683308,CACTA6669,F-4,CHU LAI,16.56960223,107.457193,VILLAGE,4,525.0,5.0IN HE RKT,,132,F4B,F4,,,,23,05,CLOSE AIR SUPPORT,ME527,2,IN COUNTRY,D,M01314,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QYD62503340,##ABC11112222,0909N,MISSION: VS0321530 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25376083,KINETIC,0,4,,,,535.0,-1
41521,41629,UNITED STATES OF AMERICA,USAF,1970-07-21,1350391,SEADAB,F-4,DANANG,16.435833,107.215277,,8,850.0,,,0,F4,F4,,,GUNFTR03,23,3.0,AIR INTERDICTION,4893,2,,D,366TFW,,,,,162609N1071255E,DDMMSSN DDDMMSSE,,UNIT: 366TFW - CALLSIGN: GUNFTR03,VC,27838790,KINETIC,-1,-1,,,,850.0,69600
1435942,1437050,UNITED STATES OF AMERICA,USAF,1969-12-30,2774188,CACTA6669,F-4,KORAT,17.508333,105.733333,SEGMENT\TRANS ROUTE,0,1629.0,M-61,,50,F4E,F4,,,,50,1.0,STRIKE,JI014,2,STEEL TIGER - CROSSBOW,D,JBM2F0,OVERCAST,ABN FWD AIR CNTL,LAOS,,173030N1054400E,DDMMSSN DDDMMSSE,9999NL,MISSION: SLTH0918 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: ST/E,WE,25429344,KINETIC,0,13,,,,1643.0,-1
3026563,3027527,UNITED STATES OF AMERICA,USAF,1970-08-06,368242,CACTA6570,A-37,BIEN HOA,12.0305858,107.0887494,TROOPS,10,430.0,7.62MM,,6,A37B,A37,,,,33,5.0,CLOSE AIR SUPPORT,JA006,2,IN COUNTRY - SVN HAWK    09,D,JBC1T0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYU27403080,##ABC11112222,9999N,MISSION: VS4669 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,24024578,KINETIC,0,12,,,,445.0,-1
